"M. Joshi, E. Choi, D. Weld, and L. Zettlemoyer. TriviaQA: A Large Scale Distantly Supervised Challenge",""
"Dataset for Reading Comprehension. arXiv e-prints, art. arXiv:1705.03551, 2017.",""
"N. P. Jouppi, C. Young, N. Patil, D. Patterson, G. Agrawal, R. Bajwa, S. Bates, S. Bhatia, N. Boden,",""
"","A. Borchers, R. Boyle, P.-l. Cantin, C. Chao, C. Clark, J. Coriell, M. Daley, M. Dau, J. Dean, B. Gelb,"
"","T. V. Ghaemmaghami, R. Gottipati, W. Gulland, R. Hagmann, C. R. Ho, D. Hogberg, J. Hu, R. Hundt,"
"","D. Hurt, J. Ibarz, A. Jaﬀey, A. Jaworski, A. Kaplan, H. Khaitan, D. Killebrew, A. Koch, N. Kumar, S. Lacy,"
"","J. Laudon, J. Law, D. Le, C. Leary, Z. Liu, K. Lucke, A. Lundin, G. MacKean, A. Maggiore, M. Mahony,"
"","K. Miller, R. Nagarajan, R. Narayanaswami, R. Ni, K. Nix, T. Norrie, M. Omernick, N. Penukonda,"
"","A. Phelps, J. Ross, M. Ross, A. Salek, E. Samadiani, C. Severn, G. Sizikov, M. Snelham, J. Souter,"
"","D. Steinberg, A. Swing, M. Tan, G. Thorson, B. Tian, H. Toma, E. Tuttle, V. Vasudevan, R. Walter,"
"W. Wang, E. Wilcox, and D. H. Yoon.","In-datacenter performance analysis of a tensor processing unit."
"","In Proceedings of the 44th Annual International Symposium on Computer Architecture, ISCA ’17,"
"","page 1–12, New York, NY, USA, 2017. Association for Computing Machinery. ISBN 9781450348928."
"doi: 10.1145/3079856.3080246. URL https://doi.org/10.1145/3079856.3080246.",""
"J. Kaplan, S. McCandlish, T. Henighan, T. B. Brown, B. Chess, R. Child, S. Gray, A. Radford, J. Wu,",""
"","and D. Amodei. Scaling laws for neural language models. arXiv preprint arXiv:2001.08361, 2020."
