"across n data-parallel cores, so each core contains B/n tokens. Tensors and variables with",""
"","are then sharded across m model-parallel cores. For the variants with experts-layers,"
"we consider E experts, each of which can process up to C tokens.",""
"Term","Description"
"B","Number of tokens in the batch."
"N","Number of total cores."
"n","Number of ways for data-parallelism sharding."
"m","Number of ways for model-parallelism sharding."
"E","Number of experts in Switch layers."
"C","Expert capacity, the batch size of each expert."
