"[51]
Shaoshuai Shi, Xiaogang Wang, and Hongsheng Li. Pointr-","[64] Yinghui Xing, Qirui Wu, De Cheng, Shizhou Zhang, Guo-"
"cnn: 3d object proposal generation and detection from point","qiang Liang, and Yanning Zhang. Class-aware visual prompt"
"cloud.
In Proceedings of the IEEE/CVF conference on com-","tuning for vision-language pre-trained model. arXiv preprint"
"puter vision and pattern recognition, pages 770–779, 2019.","arXiv:2208.08340, 2022."
"[52] Kihyuk Sohn, Yuan Hao, Jos´e Lezama, Luisa Polania, Hui-","[65] Chenfeng Xu,
Shijia Yang,
Bohan
Zhai,
Bichen Wu,"
"wen Chang, Han Zhang,
Irfan Essa,
and Lu Jiang.
Vi-","Xiangyu Yue, Wei
Zhan,
P´eter Vajda,
Kurt Keutzer,"
"arXiv
sual prompt
tuning for generative transfer
learning.","and Masayoshi
Tomizuka.
Image2point:
3d
point-"
"preprint arXiv:2210.00990, 2022.","cloud understanding with pretrained 2d convnets.
ArXiv,"
"","abs/2106.04180, 2021."
"[53] Guy Tevet, Brian Gordon, Amir Hertz, Amit H Bermano,",""
"and Daniel Cohen-Or. Motionclip: Exposing human mo-","[66] Mutian Xu, Runyu Ding, Hengshuang Zhao,
and Xiao-"
"tion generation to clip space.
In Computer Vision–ECCV","juan Qi.
Paconv:
Position adaptive convolution with dy-"
"2022:
17th European Conference, Tel Aviv,
Israel, Octo-","namic kernel assembling on point clouds.
In Proceedings of"
"","the IEEE/CVF Conference on Computer Vision and Pattern"
"ber 23–27, 2022, Proceedings, Part XXII, pages 358–374.",""
"Springer, 2022.","Recognition, pages 3173–3182, 2021."
"","[67] Haoxuan You, Yifan Feng, Rongrong Ji, and Yue Gao. Pvnet:"
"[54] Mikaela Angelina Uy, Quang-Hieu Pham, Binh-Son Hua,",""
"","A joint convolutional network of point cloud and multi-view"
"Duc Thanh Nguyen, and Sai-Kit Yeung.
Revisiting point",""
"","the 26th ACM
for 3d shape recognition.
In Proceedings of"
"cloud classiﬁcation: A new benchmark dataset and classiﬁ-",""
"","international conference on Multimedia, pages 1310–1318,"
"cation model on real-world data. In International Conference",""
"","2018."
"on Computer Vision (ICCV), 2019.",""
"","[68] Hengxu You, Fang Xu,
and Eric Du.
Robot-based real-"
"[55] Vibashan VS, Vikram Gupta, Poojan Oza, Vishwanath A.",""
"","time point cloud digital twin modeling in augmented reality."
"Sindagi, and Vishal M. Patel. Mega-cda: Memory guided",""
"","Transforming Construction with Reality Capture Technolo-"
"attention for category-aware unsupervised domain adaptive",""
"","gies, 2022."
"the IEEE/CVF Confer-
object detection.
In Proceedings of",""
"","[69] Xumin Yu, Lulu Tang, Yongming Rao, Tiejun Huang,
Jie"
"ence on Computer Vision and Pattern Recognition (CVPR),",""
"","Zhou, and Jiwen Lu. Point-bert: Pre-training 3d point cloud"
"pages 4516–4526, June 2021.",""
